street,city,state,zip,sales
10 JOSLIN ST,NORTH PROVIDENCE,RI,02911,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 1940132544007, 'fips': '44007', 'apn': 'M:21B L:156', 'apnOrig': 'M21BL156', 'attomId': 19401325}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 1.7828, 'lotsize2': 77659, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Providence County', 'countyuse1': '101', 'muncode': 'NP', 'munname': 'NORTH PROVIDENCE', 'subdtractnum': '0', 'taxcodearea': '0'}, 'address': {'country': 'US', 'countrySubd': 'RI', 'line1': '10 JOSLIN ST', 'line2': 'NORTH PROVIDENCE, RI 02911', 'locality': 'North Providence', 'matchCode': 'ExaStr', 'oneLine': '10 JOSLIN ST, NORTH PROVIDENCE, RI 02911', 'postal1': '02911', 'postal2': '1440', 'postal3': 'C014'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '41.859142', 'longitude': '-71.480224', 'distance': 0.0, 'geoid': 'CO44007, CS4451760, DB4400780, MT30003139, ND0000293306, ND0004710867, SB0000115711, ZI02911'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'SFR', 'yearbuilt': 0, 'propLandUse': 'SFR', 'propIndicator': '10'}, 'utilities': {'coolingtype': 'TYPE UNKNOWN'}, 'building': {'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 4334, 'groundfloorsize': 0, 'livingsize': 4334, 'sizeInd': 'LIVING SQFT ', 'universalsize': 4334}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 2.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 2.0, 'beds': 4, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0, 'fplcind': 'Y', 'fplctype': 'YES'}, 'construction': {'wallType': 'ALUMINUM/VINYL'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'salesearchdate': '2016-11-28', 'saleTransDate': '2016-11-28', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '3124-33', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2000-3-15', 'amount': {'saleamt': 0, 'salerecdate': '2000-3-15', 'saledisclosuretype': 0, 'saledocnum': '421-216', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2002-12-16', 'amount': {'saleamt': 0, 'salerecdate': '2002-12-16', 'saledisclosuretype': 0, 'saledocnum': '755-314', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2004-9-3', 'amount': {'saleamt': 0, 'salerecdate': '2004-9-3', 'saledisclosuretype': 0, 'saledocnum': '1085-73', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2009-11-4', 'amount': {'saleamt': 230000, 'salerecdate': '2009-11-4', 'saledisclosuretype': 0, 'saledocnum': '2614-40', 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2013-10-15', 'amount': {'saleamt': 0, 'salerecdate': '2013-10-15', 'saledisclosuretype': 0, 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
21 CHERYL DEE AVE,LISBON,ME,04250,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 19496985523001, 'fips': '23001', 'apn': 'M:R08 L:060-N', 'apnOrig': 'MR08L060N', 'attomId': 194969855}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 4.0, 'lotsize2': 174240, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Androscoggin County', 'countyuse1': '101', 'muncode': 'A6', 'munname': 'LISBON', 'subdname': 'CHERYL DEE ESTS', 'subdtractnum': '0', 'taxcodearea': '40035'}, 'address': {'country': 'US', 'countrySubd': 'ME', 'line1': '21 CHERYL DEE AVE', 'line2': 'LISBON, ME 04250', 'locality': 'Lisbon', 'matchCode': 'ExaStr', 'oneLine': '21 CHERYL DEE AVE, LISBON, ME 04250', 'postal1': '04250', 'postal2': '6056', 'postal3': 'R002'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '44.039972', 'longitude': '-70.136006', 'distance': 0.0, 'geoid': 'CO23001, CS2340035, DB2307530, SB0000092666, SB0000092667, SB0000092668, ZI04250'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'SFR', 'yearbuilt': 2002, 'propLandUse': 'SFR', 'propIndicator': '10'}, 'utilities': {'heatingtype': 'HOT WATER'}, 'building': {'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 1904, 'groundfloorsize': 0, 'livingsize': 1904, 'sizeInd': 'LIVING SQFT ', 'universalsize': 1904}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 2.5, 'bathsfull': 2, 'bathshalf': 1, 'bathstotal': 3.0, 'beds': 4, 'roomsTotal': 8}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'condition': 'AVERAGE', 'constructiontype': 'CONCRETE', 'frameType': 'CONCRETE', 'roofcover': 'ASPHALT', 'wallType': 'ALUMINUM/VINYL'}, 'parking': {'garagetype': 'ATTACHED GARAGE', 'prkgSize': 0, 'prkgSpaces': '0', 'prkgType': 'GARAGE - ATTACHED'}, 'summary': {'archStyle': 'CONVENTIONAL', 'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 2, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'salesearchdate': '2016-6-21', 'saleTransDate': '2016-6-21', 'amount': {'saleamt': 0, 'saledisclosuretype': 2, 'saledocnum': '0093940157', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2012-4-25', 'amount': {'saleamt': 0, 'salerecdate': '2012-4-25', 'saledisclosuretype': 2, 'saledocnum': '8383-128', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
9210 NW 106TH ST,MEDLEY,FL,33178,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
9110 NW 105TH WAY,MEDLEY,FL,33178,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
880 Bloomfield Ave,Clifton,NJ,07012-1116,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
5055 E 72nd Ave,Commerce City,CO,80022-1513,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 18419347108001, 'fips': '08001', 'apn': 'R0077960', 'apnOrig': 'R0077960', 'attomId': 184193471}, 'lot': {'depth': 0, 'frontage': 0, 'lotnum': '4', 'lotsize1': 6.21, 'lotsize2': 270508, 'pooltype': 'NONE'}, 'area': {'blockNum': '2', 'countrysecsubd': 'Adams County', 'countyuse1': '2230', 'muncode': 'AD', 'munname': 'ADAMS', 'srvyRange': '67W', 'srvySection': '31', 'srvyTownship': '02S', 'subdname': 'HONNEN TR', 'subdtractnum': '0', 'taxcodearea': '250'}, 'address': {'country': 'US', 'countrySubd': 'CO', 'line1': '5055 E 72ND AVE', 'line2': 'COMMERCE CITY, CO 80022', 'locality': 'Commerce City', 'matchCode': 'ExaStr', 'oneLine': '5055 E 72ND AVE, COMMERCE CITY, CO 80022', 'postal1': '80022', 'postal2': '1513', 'postal3': 'C006'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '39.827372', 'longitude': '-104.928642', 'distance': 0.0, 'geoid': 'CO08001, CS0890760, DB0801950, MT30001324, ND0000128761, ND0004681496, PL0816495, SB0000076085, SB0000076086, SB0000076087, ZI80022'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Commercial', 'propsubtype': 'COMMERCIAL', 'proptype': 'COMMON AREA', 'yearbuilt': 1970, 'propLandUse': 'COMMON AREA', 'propIndicator': '20'}, 'utilities': {'coolingtype': 'AC.CENTRAL', 'heatingtype': 'FORCED AIR'}, 'building': {'size': {'bldgsize': 33425, 'grosssize': 33425, 'grosssizeadjusted': 33425, 'groundfloorsize': 0, 'livingsize': 33425, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 33425}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0, 'fplcind': 'Y', 'fplctype': 'YES'}, 'construction': {'condition': 'AVERAGE'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 1, 'bldgType': 'COMMERCIAL', 'imprType': 'COMMERCIAL', 'levels': 1, 'mobileHomeInd': ' ', 'quality': 'EXCELLENT', 'storyDesc': 'COMMERCIAL', 'unitsCount': '0', 'yearbuilteffective': 1975}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'salesearchdate': '2014-10-21', 'saleTransDate': '2014-10-21', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000073817', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2009-7-23', 'saleTransDate': '2009-7-23', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000076164', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2009-7-23', 'saleTransDate': '2009-7-23', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000083380', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2009-4-30', 'saleTransDate': '2009-4-30', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000032327', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2008-12-5', 'saleTransDate': '2008-12-5', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000000418', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
500 Manley St,High Point,NC,27260-7055,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
490 GETTY AVE,CLIFTON,NJ,07011,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
482 Whitehead Rd,Trenton,NJ,08619-3261,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
8131 NW 91ST TER,MIAMI,FL,33166,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
800 N Rice St,Hamilton,TX,76531-1251,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
460 CONNECTICUT BLVD,EAST HARTFORD,CT,06108,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 19680685309003, 'fips': '09003', 'apn': 'M:5 L:156', 'apnOrig': 'M5L156', 'attomId': 196806853}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 5.51, 'lotsize2': 240016, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Hartford County', 'countyuse1': '347', 'muncode': 'E3', 'munname': 'EAST HARTFORD', 'subdtractnum': '0', 'taxcodearea': '0'}, 'address': {'country': 'US', 'countrySubd': 'CT', 'line1': '460 CONNECTICUT BLVD', 'line2': 'EAST HARTFORD, CT 06108', 'locality': 'East Hartford', 'matchCode': 'ExaStr', 'oneLine': '460 CONNECTICUT BLVD, EAST HARTFORD, CT 06108', 'postal1': '06108', 'postal2': '3077', 'postal3': 'C013'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '41.769697', 'longitude': '-72.656019', 'distance': 0.0, 'geoid': 'CO09003, CS0922630, DB0901260, MT30001826, PL0922700, SB0000076532, SB0000076533, SB0000076537, ZI06108'}, 'summary': {'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Commercial', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COMMON AREA', 'yearbuilt': 1966, 'propLandUse': 'COMMON AREA', 'propIndicator': '20'}, 'utilities': {'heatingtype': 'FORCED AIR'}, 'building': {'size': {'bldgsize': 96874, 'grosssize': 96874, 'grosssizeadjusted': 48437, 'groundfloorsize': 48437, 'livingsize': 48437, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 96874}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'constructiontype': 'STEEL', 'frameType': 'STEEL', 'wallType': 'BRICK'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 1, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '1', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'salesearchdate': '2004-3-18', 'amount': {'saleamt': 0, 'salerecdate': '2004-3-18', 'saledisclosuretype': 0, 'saledocnum': '2380-231', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2006-6-14', 'amount': {'saleamt': 0, 'salerecdate': '2006-6-14', 'saledisclosuretype': 0, 'saledocnum': '2755-312', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2008-4-8', 'amount': {'saleamt': 0, 'salerecdate': '2008-4-8', 'saledisclosuretype': 0, 'saledocnum': '3003-1', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2009-10-13', 'amount': {'saleamt': 0, 'salerecdate': '2009-10-13', 'saledisclosuretype': 0, 'saledocnum': '3131-135', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '3724-201', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
790 RTE 73,BERLIN,NJ,08009,"{'status': {'version': '1.0.0', 'code': 210, 'msg': 'Geocoder Results Address Not Identified.', 'total': 0, 'page': 0, 'pagesize': 0}}"
46 Star Lake Rd,Bloomingdale,NJ,07403-1244,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
440 FORSGATE DR,CRANBURY,NJ,08512,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
433 School St,East Hartford,CT,06108-1135,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
4322 STATE HWY 66  ,LONGMONT,CO,80504,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
7090 Howard St,Spartanburg,SC,29303-1861,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
43 Kelsey St,Newington,CT,06111-5415,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
4230 N Nevada Ave,Colorado Springs,CO,80907-4306,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
7033 E 49th Ave,Commerce City,CO,80022-4717,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 14036192308001, 'fips': '08001', 'apn': 'R0092718', 'apnOrig': 'R0092718', 'attomId': 140361923}, 'lot': {'depth': 0, 'frontage': 0, 'lotnum': '17', 'lotsize1': 0.9366, 'lotsize2': 40800, 'pooltype': 'NONE'}, 'area': {'blockNum': '11', 'countrysecsubd': 'Adams County', 'countyuse1': '2235', 'muncode': 'AD', 'munname': 'ADAMS', 'srvyRange': '67W', 'srvySection': '17', 'srvyTownship': '03S', 'subdname': 'STAPLETON FIELD IND PARK 3RD F', 'subdtractnum': '0', 'taxcodearea': '251'}, 'address': {'country': 'US', 'countrySubd': 'CO', 'line1': '7033 E 49TH AVE', 'line2': 'COMMERCE CITY, CO 80022', 'locality': 'Commerce City', 'matchCode': 'ExaStr', 'oneLine': '7033 E 49TH AVE, COMMERCE CITY, CO 80022', 'postal1': '80022', 'postal2': '4717', 'postal3': 'C005'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '39.785367', 'longitude': '-104.906513', 'distance': 0.0, 'geoid': 'CO08001, CS0890760, DB0801950, MT30001324, ND0004681496, PL0816495, SB0000076086, SB0000076090, SB0000076094, ZI80022'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Industrial', 'propsubtype': 'COMMERCIAL', 'proptype': 'WAREHOUSE', 'yearbuilt': 1969, 'propLandUse': 'WAREHOUSE', 'propIndicator': '50'}, 'utilities': {}, 'building': {'size': {'bldgsize': 20604, 'grosssize': 20604, 'grosssizeadjusted': 20604, 'groundfloorsize': 20604, 'livingsize': 20604, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 20604}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0, 'fplcind': 'Y', 'fplctype': 'YES'}, 'construction': {'condition': 'AVERAGE'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 1, 'bldgType': 'COMMERCIAL', 'imprType': 'COMMERCIAL', 'levels': 1, 'mobileHomeInd': ' ', 'quality': 'EXCELLENT', 'storyDesc': 'COMMERCIAL', 'unitsCount': '0', 'yearbuilteffective': 1969}}, 'vintage': {'lastModified': '2018-8-3', 'pubDate': '2018-8-3'}, 'salehistory': [{'salesearchdate': '2015-12-31', 'saleTransDate': '2015-12-31', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000000486', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2012-12-18', 'saleTransDate': '2012-12-18', 'amount': {'saleamt': 1240000, 'salerecdate': '2012-12-31', 'saledisclosuretype': 0, 'saledocnum': '0000099543', 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 60}}]}]}"
7000 E 56th Ave,Commerce City,CO,80022-4822,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 18419365108001, 'fips': '08001', 'apn': 'R0092256', 'apnOrig': 'R0092256', 'attomId': 184193651}, 'lot': {'depth': 0, 'frontage': 0, 'lotnum': '10', 'lotsize1': 2.96, 'lotsize2': 128938, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Adams County', 'countyuse1': '2235', 'muncode': 'AD', 'munname': 'ADAMS', 'srvyRange': '67W', 'srvySection': '17', 'srvyTownship': '03S', 'subdname': 'KEMP', 'subdtractnum': '0', 'taxcodearea': '250'}, 'address': {'country': 'US', 'countrySubd': 'CO', 'line1': '7000 E 56TH AVE', 'line2': 'COMMERCE CITY, CO 80022', 'locality': 'Commerce City', 'matchCode': 'ExaStr', 'oneLine': '7000 E 56TH AVE, COMMERCE CITY, CO 80022', 'postal1': '80022', 'postal2': '4822', 'postal3': 'C016'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '39.798271', 'longitude': '-104.907017', 'distance': 0.0, 'geoid': 'CO08001, CS0890760, DB0801950, MT30001324, ND0000128727, ND0004681496, PL0816495, SB0000076086, SB0000076090, SB0000076094, ZI80022'}, 'summary': {'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Industrial', 'propsubtype': 'COMMERCIAL', 'proptype': 'WAREHOUSE', 'yearbuilt': 1974, 'propLandUse': 'WAREHOUSE', 'propIndicator': '50'}, 'utilities': {'heatingtype': 'SPACE'}, 'building': {'size': {'bldgsize': 12336, 'grosssize': 12336, 'grosssizeadjusted': 12336, 'groundfloorsize': 0, 'livingsize': 12336, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 12336}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0, 'fplcind': 'Y', 'fplctype': 'YES'}, 'construction': {'condition': 'AVERAGE'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 1, 'bldgType': 'COMMERCIAL', 'imprType': 'COMMERCIAL', 'levels': 1, 'mobileHomeInd': ' ', 'quality': 'EXCELLENT', 'storyDesc': 'COMMERCIAL', 'unitsCount': '0', 'yearbuilteffective': 1974}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'salesearchdate': '2013-2-28', 'saleTransDate': '2013-2-28', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000022048', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2013-2-27', 'saleTransDate': '2013-2-27', 'amount': {'saleamt': 0, 'salerecdate': '2013-3-14', 'saledisclosuretype': 0, 'saledocnum': '0000022047', 'saletranstype': 'Nominal - Non/Arms Length Sale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2011-1-31', 'saleTransDate': '2011-1-31', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000009457', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '00C1081574', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
