street,city,state,zip,sales
18610 MARSH LN,DALLAS,TX,75287,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 20757402748121, 'fips': '48121', 'apn': 'R466449', 'apnOrig': 'R466449', 'attomId': 207574027}, 'lot': {'depth': 0, 'frontage': 0, 'lotnum': '7', 'lotsize1': 4.11, 'lotsize2': 179032, 'pooltype': 'NONE'}, 'area': {'blockNum': 'A8750', 'countrysecsubd': 'Denton County', 'countyuse1': 'F1', 'muncode': 'DE', 'munname': 'DENTON', 'subdname': 'NORTH DALLAS UNITED PENTECOSTA', 'subdtractnum': '0', 'taxcodearea': '0'}, 'address': {'country': 'US', 'countrySubd': 'TX', 'line1': '18610 MARSH LN', 'line2': 'DALLAS, TX 75287', 'locality': 'Dallas', 'matchCode': 'ExaStr', 'oneLine': '18610 MARSH LN, DALLAS, TX 75287', 'postal1': '75287', 'postal2': '3671', 'postal3': 'R036'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '33.003782', 'longitude': '-96.856996', 'distance': 0.0, 'geoid': 'CO48121, CS4890637, DB4813050, MT30004273, ND0004416220, PL4819000, SB0000119127, SB0000119132, SB0000119136, ZI75287'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Commercial', 'propsubtype': 'COMMERCIAL', 'proptype': 'COMMON AREA', 'yearbuilt': 2010, 'propLandUse': 'COMMON AREA', 'propIndicator': '20'}, 'utilities': {}, 'building': {'size': {'bldgsize': 10000, 'grosssize': 10000, 'grosssizeadjusted': 10000, 'groundfloorsize': 10000, 'livingsize': 10000, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 10000}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'COMMERCIAL', 'imprType': 'COMMERCIAL', 'levels': 1, 'mobileHomeInd': ' ', 'storyDesc': 'COMMERCIAL', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'salesearchdate': '2010-12-29', 'saleTransDate': '2010-12-29', 'amount': {'saleamt': 0, 'saledisclosuretype': 2, 'saledocnum': '0000000827', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
1345 SUPERIOR AVE,CALUMET CITY,IL,60409,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 17591919917031, 'fips': '17031', 'apn': '30192140250000', 'apnOrig': '30192140250000', 'attomId': 175919199}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 0.4057, 'lotsize2': 17671, 'pooltype': 'NONE'}, 'area': {'blockNum': '19', 'countrysecsubd': 'Cook County', 'muncode': 'CO', 'munname': 'COOK', 'srvyRange': '15E', 'srvySection': '19', 'srvyTownship': '36N', 'subdname': 'HOOVER SCHOOL ADD', 'subdtractnum': '0', 'taxcodearea': '0'}, 'address': {'country': 'US', 'countrySubd': 'IL', 'line1': '1345 SUPERIOR AVE', 'line2': 'CALUMET CITY, IL 60409', 'locality': 'Calumet City', 'matchCode': 'ExaStr', 'oneLine': '1345 SUPERIOR AVE, CALUMET CITY, IL 60409', 'postal1': '60409', 'postal2': '5921', 'postal3': 'C014'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '41.595723', 'longitude': '-87.544048', 'distance': 0.0, 'geoid': 'CO17031, CS1775198, DB1719680, DB1738940, MT30001048, ND0004685113, PL1710487, SB0000084888, SB0000084889, SB0000086156, ZI60409'}, 'summary': {'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Exempt', 'propsubtype': 'RESIDENTIAL', 'proptype': 'PUBLIC (NEC)', 'yearbuilt': 0, 'propLandUse': 'PUBLIC (NEC)', 'propIndicator': '90'}, 'utilities': {}, 'building': {'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-1-27', 'pubDate': '2018-1-27'}, 'salehistory': [{'salesearchdate': '2013-7-8', 'saleTransDate': '2013-7-8', 'amount': {'saleamt': 0, 'salerecdate': '2013-8-6', 'saledisclosuretype': 0, 'saledocnum': '1321835057', 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
47 WARE RD,GREENWOOD,AR,72936,"{'status': {'version': '1.0.0', 'code': 211, 'msg': 'Success with results. Address positioning is approximate to the ZIP Code.', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 23514632405131, 'fips': '05131', 'apn': '60001-0000-01343-04', 'attomId': 235146324}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 7.79, 'lotsize2': 339332}, 'area': {'countrysecsubd': 'Sebastian County', 'countyuse1': 'EX', 'muncode': 'SE', 'munname': 'SEBASTIAN', 'subdname': '08-06-30'}, 'address': {'country': 'US', 'countrySubd': 'AR', 'line1': '47 WARE RD', 'line2': 'GREENWOOD, AR 72936', 'locality': 'Greenwood', 'matchCode': 'ExaStr', 'oneLine': '47 WARE RD, GREENWOOD, AR 72936', 'postal1': '72936'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '35.215463', 'longitude': '-94.226454', 'distance': 0.0, 'geoid': 'CO05131, CS0590741, DB0506990, PL0528780, RS0000433084, SB0000066657, SB0000066658, SB0000066659, SB0000066660, SB0000066661, ZI72936'}, 'summary': {'propclass': 'Exempt', 'proptype': 'TAX EXEMPT', 'yearbuilt': 0, 'propLandUse': 'TAX EXEMPT', 'propIndicator': '90'}, 'utilities': {}, 'building': {'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': -1, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'levels': 0, 'mobileHomeInd': ' ', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2019-1-18', 'pubDate': '2019-1-18'}, 'salehistory': [{'salesearchdate': '2005-11-4', 'saleTransDate': '2005-11-4', 'amount': {'saleamt': 245000, 'salerecdate': '2005-11-7', 'saledisclosuretype': 0, 'saledocnum': '7176164', 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
1135 SW CHOLLEGE AVE,TOPEKA,KS,66604,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
315 BARNDT RD,TELFORD,PA,18969,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 17877337842091, 'fips': '42091', 'apn': '440000297001', 'apnOrig': '440000297001', 'attomId': 178773378}, 'lot': {'depth': 0, 'frontage': 299, 'lotnum': '2', 'lotsize1': 13.66, 'lotsize2': 595030, 'pooltype': 'NONE'}, 'area': {'blockNum': '20', 'countrysecsubd': 'Montgomery County', 'countyuse1': '5901', 'muncode': 'MO', 'munname': 'MONTGOMERY', 'subdname': 'VALLEY VIEW BIBLE CHURCH', 'subdtractnum': '0', 'taxcodearea': '44'}, 'address': {'country': 'US', 'countrySubd': 'PA', 'line1': '315 BARNDT RD', 'line2': 'TELFORD, PA 18969', 'locality': 'Telford', 'matchCode': 'ExaStr', 'oneLine': '315 BARNDT RD, TELFORD, PA 18969', 'postal1': '18969', 'postal2': '1317', 'postal3': 'R001'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.336240', 'longitude': '-75.388299', 'distance': 0.0, 'geoid': 'CO42091, CS4267528, DB4221870, MT30003007, SB0000113903, SB0000113904, SB0000113906, ZI18969'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Exempt', 'propsubtype': 'COMMERCIAL', 'proptype': 'RELIGIOUS', 'yearbuilt': 1987, 'propLandUse': 'RELIGIOUS', 'propIndicator': '90'}, 'utilities': {'coolingtype': 'AC.CENTRAL', 'heatingtype': 'HEAT PUMP'}, 'building': {'size': {'bldgsize': 9376, 'grosssize': 9376, 'grosssizeadjusted': 9376, 'groundfloorsize': 0, 'livingsize': 9376, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 9376}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 2.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 2.0, 'beds': 0, 'roomsTotal': 6}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 1, 'bldgType': 'COMMERCIAL', 'imprType': 'COMMERCIAL', 'levels': 1, 'mobileHomeInd': ' ', 'storyDesc': 'COMMERCIAL', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'salesearchdate': '2015-6-26', 'saleTransDate': '2015-6-26', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0140681708', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0082200457', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
651 E MAIN ST,CENTREVILLE,MI,49032,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
408 E MAIN ST,STREETMAN,TX,75859,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
54 MAPLE AVE,BLOOMFIELD,CT,06002,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
1430 E BRISTOL RD,BURTON,MI,48529,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 5466884926049, 'fips': '26049', 'apn': '5931528067', 'apnOrig': '5931528067', 'attomId': 54668849}, 'lot': {'depth': 0, 'frontage': 0, 'lotnum': '107', 'lotsize1': 0.12, 'lotsize2': 5227, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Genesee County', 'countyuse1': '364', 'muncode': 'GE', 'munname': 'GENESEE', 'srvyRange': '07E', 'srvySection': '31', 'srvyTownship': '07N', 'subdname': 'BAKER PARK 1', 'subdtractnum': '0', 'taxcodearea': '59'}, 'address': {'country': 'US', 'countrySubd': 'MI', 'line1': '1430 E BRISTOL RD', 'line2': 'BURTON, MI 48529', 'locality': 'Burton', 'matchCode': 'ExaStr', 'oneLine': '1430 E BRISTOL RD, BURTON, MI 48529', 'postal1': '48529', 'postal2': '2212', 'postal3': 'C082'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '42.974203', 'longitude': '-83.675905', 'distance': 0.0, 'geoid': 'CO26049, CS2612060, DB2604740, MT30001556, PL2612060, SB0000093017, SB0000093018, SB0000093019, SB0000093020, ZI48529'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'SFR', 'yearbuilt': 0, 'propLandUse': 'SFR', 'propIndicator': '10'}, 'utilities': {}, 'building': {'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 704, 'groundfloorsize': 0, 'livingsize': 704, 'sizeInd': 'LIVING SQFT ', 'universalsize': 704}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 1.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 1.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'salesearchdate': '2012-7-26', 'saleTransDate': '2012-7-26', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000063572', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2006-5-4', 'saleTransDate': '2006-5-4', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000058993', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
220 MAGNOLIA RD,JACKSON,MS,39203,"{'status': {'version': '1.0.0', 'code': 212, 'msg': 'Success without results. No data available for this address.', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
15400 N WESTERN AVE,EDMOND,OK,73013,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 20944793740109, 'fips': '40109', 'apn': '144521700', 'apnOrig': '144521700', 'attomId': 209447937}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 4.5784, 'lotsize2': 199435, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Oklahoma County', 'muncode': 'OK', 'munname': 'OKLAHOMA', 'srvyRange': '03W', 'srvySection': '04', 'srvyTownship': '13N', 'subdname': 'UNPLTD PT SEC 04 13N 3W', 'subdtractnum': '0', 'taxcodearea': '212'}, 'address': {'country': 'US', 'countrySubd': 'OK', 'line1': '15400 N WESTERN AVE', 'line2': 'EDMOND, OK 73013', 'locality': 'Edmond', 'matchCode': 'ExaStr', 'oneLine': '15400 N WESTERN AVE, EDMOND, OK 73013', 'postal1': '73013', 'postal2': '1101', 'postal3': 'R042'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '35.626570', 'longitude': '-97.531541', 'distance': 0.0, 'geoid': 'CO40109, CS4092422, DB4010590, MT30002857, ND0000021009, PL4055000, SB0000110398, SB0000110400, SB0000110403, SB0000110408, ZI73013'}, 'summary': {'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Exempt', 'propsubtype': 'COMMERCIAL', 'proptype': 'PUBLIC (NEC)', 'yearbuilt': 1988, 'propLandUse': 'PUBLIC (NEC)', 'propIndicator': '90'}, 'utilities': {'coolingtype': 'TYPE UNKNOWN', 'heatingtype': 'PACKAGE'}, 'building': {'size': {'bldgsize': 6845, 'grosssize': 6845, 'grosssizeadjusted': 6845, 'groundfloorsize': 0, 'livingsize': 6845, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 6845}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'condition': 'AVERAGE', 'constructiontype': 'MASONRY', 'frameType': 'MASONRY'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'COMMERCIAL', 'imprType': 'COMMERCIAL', 'levels': 1, 'mobileHomeInd': ' ', 'quality': 'EXCELLENT', 'storyDesc': 'COMMERCIAL', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'salesearchdate': '2012-7-12', 'saleTransDate': '2012-7-12', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0119820149', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2009-9-3', 'saleTransDate': '2009-9-3', 'amount': {'saleamt': 0, 'salerecdate': '2009-9-11', 'saledisclosuretype': 0, 'saledocnum': '0111950225', 'saletranstype': 'Construction Loan/Financing'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
717 BARG SALT RUN RD,CINCINNATI,OH,45244,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 2, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 18335798839025, 'fips': '39025', 'apn': '413105F162X', 'apnOrig': '413105F162X', 'attomId': 183357988}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 10.0, 'lotsize2': 435600, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Clermont County', 'countyuse1': '685', 'muncode': 'CL', 'munname': 'CLERMONT', 'subdtractnum': '0', 'taxcodearea': '41'}, 'address': {'country': 'US', 'countrySubd': 'OH', 'line1': '717 BARG SALT RUN RD', 'line2': 'CINCINNATI, OH 45244', 'locality': 'Cincinnati', 'matchCode': 'ExaStr', 'oneLine': '717 BARG SALT RUN RD, CINCINNATI, OH 45244', 'postal1': '45244', 'postal2': '1103', 'postal3': 'C066'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '39.120548', 'longitude': '-84.277154', 'distance': 0.0, 'geoid': 'CO39025, CS3978288, DB3904635, MT30001071, ND0000520408, PL3975434, SB0000109901, SB0000109902, SB0000109904, ZI45244'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Exempt', 'propsubtype': 'RESIDENTIAL', 'proptype': 'RELIGIOUS', 'yearbuilt': 1991, 'propLandUse': 'RELIGIOUS', 'propIndicator': '90'}, 'utilities': {'energyType': 'AVAILABLE', 'heatingtype': 'FORCED AIR'}, 'building': {'size': {'bldgsize': 28530, 'grosssize': 28530, 'grosssizeadjusted': 28530, 'groundfloorsize': 0, 'livingsize': 28530, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 28530}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 1.0, 'beds': 5, 'roomsTotal': 9}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'condition': 'GOOD', 'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 1, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 1, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-8-31', 'pubDate': '2018-8-31'}, 'salehistory': [{'salesearchdate': '2017-11-9', 'saleTransDate': '2017-11-9', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000029872', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}, {'identifier': {'obPropId': 24417031839025, 'fips': '39025', 'apn': '413105F162', 'apnOrig': '413105F162', 'attomId': 244170318}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 12.55, 'lotsize2': 546678, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Clermont County', 'countyuse1': '500', 'muncode': 'CL', 'munname': 'CLERMONT', 'subdname': 'MATHEWS MILITARY SURV 1138', 'subdtractnum': '0', 'taxcodearea': '41'}, 'address': {'country': 'US', 'countrySubd': 'OH', 'line1': '717 BARG SALT RUN RD', 'line2': 'CINCINNATI, OH 45244', 'locality': 'Cincinnati', 'matchCode': 'ExaStr', 'oneLine': '717 BARG SALT RUN RD, CINCINNATI, OH 45244', 'postal1': '45244', 'postal2': '1103', 'postal3': 'C066'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '39.120548', 'longitude': '-84.277154', 'distance': 0.0, 'geoid': 'CO39025, CS3978288, DB3904635, MT30001071, ND0000520408, PL3975434, SB0000109901, SB0000109902, SB0000109904, ZI45244'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Vacant', 'propsubtype': 'RESIDENTIAL', 'proptype': 'RESIDENTIAL ACREAGE', 'yearbuilt': 1919, 'propLandUse': 'RESIDENTIAL ACREAGE', 'propIndicator': '80'}, 'utilities': {'energyType': 'AVAILABLE'}, 'building': {'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 5738, 'groundfloorsize': 0, 'livingsize': 5738, 'sizeInd': 'LIVING SQFT ', 'universalsize': 5738}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 1.0, 'beds': 5, 'roomsTotal': 9}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 2, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-8-31', 'pubDate': '2018-8-31'}, 'salehistory': [{'salesearchdate': '2017-11-9', 'saleTransDate': '2017-11-9', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000029872', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
824 FERRY ST,EASTON,PA,18042,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
124 HILLDALE RD,ALEXANDER,AR,72002,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
700 W ROSSER STREET,PRESCOTT,AZ,86301,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 15535577904025, 'fips': '04025', 'apn': '11616039', 'apnOrig': '11616039', 'attomId': 155355779}, 'lot': {'depth': 0, 'frontage': 0, 'lotnum': '1', 'lotsize1': 0.35, 'lotsize2': 15246, 'pooltype': 'NONE'}, 'area': {'blockNum': 'A', 'countrysecsubd': 'Yavapai County', 'countyuse1': '9270', 'muncode': 'YA', 'munname': 'YAVAPAI', 'srvyRange': '01', 'subdname': 'SKY VIEW SUB', 'subdtractnum': '0', 'taxcodearea': '120'}, 'address': {'country': 'US', 'countrySubd': 'AZ', 'line1': '700 W ROSSER ST', 'line2': 'PRESCOTT, AZ 86301', 'locality': 'Prescott', 'matchCode': 'ExaStr', 'oneLine': '700 W ROSSER ST, PRESCOTT, AZ 86301', 'postal1': '86301', 'postal2': '1132', 'postal3': 'C023'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '34.570927', 'longitude': '-112.476750', 'distance': 0.0, 'geoid': 'CO04025, CS0492754, DB0406730, MT30003123, PL0457380, SB0000067912, SB0000067914, SB0000067915, SB0000067916, ZI86301'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Exempt', 'propsubtype': 'COMMERCIAL', 'proptype': 'RELIGIOUS', 'yearbuilt': 1973, 'propLandUse': 'RELIGIOUS', 'propIndicator': '90'}, 'utilities': {}, 'building': {'size': {'bldgsize': 4526, 'grosssize': 4526, 'grosssizeadjusted': 4526, 'groundfloorsize': 4526, 'livingsize': 4526, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 4526}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'constructiontype': 'STEEL', 'frameType': 'STEEL', 'wallType': 'BRICK/STONE'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 101, 'bldgType': 'COMMERCIAL', 'imprType': 'COMMERCIAL', 'levels': 1, 'mobileHomeInd': ' ', 'quality': 'EXCELLENT', 'storyDesc': 'COMMERCIAL', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0039690341', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
731 ROOSEVELT AVE,LOVELAND,CO,80537,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
SOUTHWEST CORNER OF HIGHWAY 259 AND 70,IDABEL,OK,74745,"{'status': {'version': '1.0.0', 'code': 212, 'msg': 'Success without results. No data available for this address.', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
115 ELLENDALE RD,MILTON,DE,19968,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
536 NORTH ROUTE 53,LOMBARD,IL,60148,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
